-9.733795610731915,-11.905659281732214
-11.632527769730492,-13.501976794536645
-25.47436839230597,-13.735229105478762
-10.70925794697748,-11.952409949284284
-8.439052277062382,-11.561279339153245
-9.435196061788705,-11.630469890866104
-50.06037981270344,-13.791111578809707
-8.469182892999298,-11.74434194197167
-31.06385999420668,-13.757400548610464
-39.936771393244705,-13.781833194779098
-55.91062521457875,-13.795792820961339
-12.284227220488047,-12.061402509776844
-41.27016668042923,-13.783031382414626
-6.285837996373796,-10.85692529472524
-7.275425398222997,-11.177743296440985
-14.035248850813522,-12.031314912636995
-12.272299228417411,-12.042962486925195
-40.21000355205213,-13.7856237127447
-9.915075840889237,-13.229914723319094
-9.397971333755114,-12.018916585211741
-12.026066141006986,-12.030388523656292
-6.553882957681623,-12.230789421245655
-19.42648842929148,-13.677005766683072
-13.75886604970167,-12.069281139266602
-48.240788970971266,-13.788728411863316
-55.10942512671829,-13.794301705278794
-21.602279533234633,-13.65099235819774
-41.6951064533376,-13.789408512815262
-7.106732454875276,-11.38706642966526
-40.37334519449505,-13.75842515362306
-50.556508640511616,-13.790233509225729
-10.293744138158369,-11.916831667008571
-8.112033257043107,-11.864472875997986
-30.246713266511435,-13.772736324086168
-7.9217398281535845,-12.546815327694112
-26.068787970821642,-13.730705636968443
-48.85079325092428,-13.787625266249321
-12.563131581169026,-12.003996299454931
-13.099522983232676,-13.529610806005204
-29.945275665300713,-13.779049996016616
-14.474074902750738,-12.070975174091483
-7.661830105610257,-12.586161339791122
-6.89135408929406,-12.692397465330753
-7.447635804945504,-11.623342169304745
-9.456329407751657,-11.613982303246587
-25.86653247186832,-13.746386290825896
-14.376336686341697,-13.63267755741652
-7.039631805484541,-10.831091984870733
-21.43871288270832,-13.746127159363578
-7.070714209979912,-10.74514441051664
