-10.325652241436302,-10.36844823558798
-11.674225373230694,-11.892681364747046
-28.80952435812506,-12.249364978963007
-14.345139844677743,-10.46972417680975
-8.566457304194444,-10.00529829988295
-11.215514285410439,-10.127058316971276
-58.379136586850905,-12.269058360656782
-9.353747589674853,-10.233596743206821
-34.24139820926175,-12.241614706157613
-45.33832381316998,-12.243236085052683
-65.84293996050488,-12.276892514592443
-17.19303032165693,-10.514701857390877
-52.028486065616505,-12.276568328650114
-7.13756352293393,-9.408463018285298
-8.525845603115858,-9.664747370424708
-16.681463260302507,-10.46713879379835
-15.277258910116387,-10.501961319571944
-50.022545396263084,-12.276348786162654
-10.447993572282654,-11.628875495574029
-9.8998141151641,-10.451096299410462
-13.849728232915153,-10.514746749347427
-6.533578553355775,-10.613672290225576
-20.837268284541317,-12.083456227710846
-16.977026975871144,-10.511768254589954
-59.942091783904075,-12.277267903878174
-69.52258234363713,-12.277238356581998
-21.650149789238057,-12.042032692833915
-51.69504387145458,-12.277178698820642
-7.11022316991758,-9.791035406037162
-43.796677097173614,-12.236905638439262
-61.02147969746373,-12.27158757615635
-12.805308239475291,-10.478223397536638
-10.845015018786883,-10.51907180535948
-34.31676285777436,-12.221981735990454
-7.97974225453632,-10.935011389781042
-27.812451498931715,-12.14952786115259
-57.97659539111161,-12.261849950828779
-15.794563066045523,-10.480537943531878
-13.555476402411307,-11.943377264931968
-35.151600561557835,-12.248136476271082
-16.929098337177408,-10.513663890595437
-7.639932338055236,-10.970342425821176
-6.960310854431876,-11.080028202275981
-7.573090970289485,-10.061079948951313
-10.36721284396582,-10.070698301928477
-27.566973455916916,-12.209961510109785
-14.86808135844692,-12.041790954165887
-7.029203422853819,-9.21277711847769
-22.968141579559866,-12.192601648183471
-7.802755159415767,-9.388256294445775
-6.558347064519924,-8.973089256716356
-6.584271786494234,-9.069113096170655
-8.391529962469868,-11.224426407827126
-7.144758274300893,-10.277584875792536
-5.955973897038621,-9.610400794968603
-5.45413012631322,-9.26197968762435
-6.364510079380187,-10.475730176251137
-6.570387820014821,-9.17450070122485
-5.281906674106725,-8.39711033455932
-5.5286564099060795,-9.467632948168548
-4.889500293775258,-9.115232921295195
-5.15770743391357,-8.794564580129153
-5.059314550342202,-9.116838103766225
-4.697074144563704,-9.336256267276626
-4.801264069156259,-9.332588988085387
-5.214662356126959,-8.658330712448755
-5.280344702173805,-9.746911379158393
-4.834647046544329,-8.716979436796812
-5.922933036696371,-9.251552126281053
-6.608150401954967,-9.36886346177833
-4.7304233295344575,-10.050362840460838
-4.516164865683834,-9.267511630188803
-4.407078193541818,-10.032616181330278
-4.400583401655617,-9.423993186896869
-4.226332722788559,-9.120963804193336
-4.3857030839685125,-7.6201495265055135
-4.532410935720282,-10.405724573311165
-4.613389630182996,-10.491365884083482
-4.2564072095207335,-9.307140636084963
-4.229154098367255,-9.076271024468378
-4.262406405952899,-9.795000311550018
-4.3342366900943725,-8.4076599731512
-4.216585309873602,-9.230280931042381
-4.16331345546158,-9.07685472290057
-4.1834902652299615,-9.546358200506898
-4.192036607897676,-8.878284819797122
-4.181241730957031,-9.441803576105086
-4.199154380925769,-9.333818938686541
-4.147363973606668,-8.985232921791896
-4.144601061460182,-9.526818216240136
-4.2799971852835395,-8.393799250047888
-4.136527478207729,-8.936606741816043
-4.116612454121251,-9.058350266210525
-4.138168314503253,-8.952033630097885
-4.140098064103461,-9.195906141089626
-4.17224161845421,-9.090872283390132
-4.176304496291556,-8.860646994102616
-4.2009265441464345,-8.802856539244003
-4.136518120635421,-9.3482032780657
-4.1574224062749945,-8.449407217876201
-4.125017121033582,-9.200534794141548
-4.119653317723262,-9.18870661082091
-4.124305802764004,-9.302970934652409
-4.120219736489562,-9.111680986454287
-4.123879562757096,-8.981209772845213
-4.135307793154992,-9.330257883302844
-4.120907897400849,-9.010683865405758
-4.1232384036164795,-8.952991767763526
-4.127941795024859,-9.32928996325613
-4.12543107994979,-9.325410754720945
-4.127457690016602,-8.38459347448123
-4.120567508170004,-8.679975130850135
-4.110564437770073,-9.151113661083077
-4.113202757685074,-9.176313005523413
-4.114786515047563,-9.317114567245616
-4.112418155586493,-9.218854692509023
-4.106933966116531,-9.059810562166788
-4.112004182980906,-9.177678347707644
-4.111238225997469,-8.9685058114385
-4.119521773603573,-8.994908708565323
-6.315096646899077,-10.820192889803273
-6.873020831107379,-10.501134740918324
-4.797449013844253,-8.363578225328958
-5.679122229448672,-9.122502007159309
-4.9737759478919985,-8.803508871732554
-6.472745961278957,-10.069965640675978
-4.752592648844931,-10.050681937431467
-5.0954687870293345,-9.623200672943081
-4.5717735831044175,-9.820661910193497
-4.646580862236742,-9.905029791507546
-4.584601391868656,-10.03629977477047
-5.468210128376083,-9.161959528958896
-4.550747199420979,-10.34216538679752
-4.421586410249625,-8.792617171211106
-4.229883120299861,-9.128768181997021
-4.192738615649592,-9.728553505726744
-4.963933832316488,-10.385011761387014
-4.771967818447172,-8.461161991362296
-4.16561617797728,-8.969208099248249
-4.129092785293648,-9.256767844804155
-4.208088766119321,-9.404266085458422
-4.165997264153063,-9.465303890856557
-4.138821500701031,-9.338343481075983
-4.123672737037995,-9.378692331722403
-4.130824060242505,-9.186079896929478
-4.109597734154376,-9.423012659872855
-4.1032704409737635,-8.634243993397876
-4.118918553764182,-9.395809127784522
-4.126977747368768,-8.539493642618396
-4.138204237662678,-8.927506278872007
-4.11087648663357,-8.89702124600152
-4.115433515329341,-9.301126371703193
-4.114035186256113,-9.193092797712431
-4.112000525588037,-8.933310019761299
-4.09889869520764,-8.9048239784819
-4.1069822195756265,-9.01487108618956
-4.102288855909527,-9.068772312552548
-4.114957602665835,-9.058784640306392
-4.110189587892578,-9.01534366058368
-4.109970066431488,-8.848658398759262
-4.097622982838133,-9.327500136455448
-4.10446288295722,-9.318058750596917
-4.101105982054912,-8.824946389163411
-4.103844766434407,-8.960241109954078
-4.095835929262807,-9.082873130743351
-4.1033418114911,-8.997822082897141
-4.09634686852144,-9.078066094239773
-4.103668335421249,-8.939056019779326
-4.101142613063405,-9.268697027755069
-4.096302472324553,-9.224104516317874
-4.103776156588956,-9.265179439879603
-4.10069470132345,-9.29752209067097
-4.099839684277382,-9.2555829841055
-4.102044097818544,-9.267917984346186
-5.250100049064152,-9.834592023174817
-4.710554253036893,-9.652161335575023
-4.876534148592647,-9.750253778339264
-8.22537803607546,-9.882865180911713
-5.894297387208559,-11.039582967174246
-5.332627595483605,-9.49934244263224
-4.805589856756746,-10.160138135726132
-4.996580518389714,-9.68960023239302
-4.768699822500518,-10.162075263481213
-5.0293677838217326,-8.49253160525513
-4.481915749957255,-9.33436518695875
-5.315584176173248,-8.548967056608026
-4.258477404540883,-9.081218662114626
-4.149158755319936,-9.38499183841195
-4.348339030781723,-8.730274909043153
-4.325042186765127,-9.64464664085752
-4.257324927345779,-9.843929523499966
-4.14980166765419,-9.169140442339824
-4.14565876307548,-9.288486060199817
-4.12724214276617,-8.916583326669253
-4.161425227582343,-9.608338823852979
-4.13927976151567,-8.89364693766016
-4.127094854500175,-9.053407753226553
-4.12949549891396,-9.177314275133147
-4.1034758520761185,-9.044188470208805
-4.107028999507078,-9.23696322444462
-4.1053777777263045,-8.72825981156132
-4.0962324184920424,-8.980949112280896
-4.117792677501023,-9.154758904968904
-4.097294112703008,-9.075523714881623
-4.102516373013187,-9.329120484147749
-4.097139695785462,-9.286567409403967
-4.09224100222704,-9.071928098555658
